Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Purchase_Frequency,Accepted_Campaigns,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
0.9853447295662141,0.23569583676205916,1.6794168065208526,0.30703926349227456,1.5311849391061043,-1.2645053004571831,-1.2645053004571831,1.3135442610892414,0.6212482450794252,1.409303937080072,-0.5507847897348009,2.5108902417547814
1.2357329535285873,-0.235454185332179,-0.9612754470850355,-0.38366417634974903,-1.1905445831804458,1.3963607145959784,1.3963607145959784,-1.185021791046354,-0.5019124239907221,-1.1104093734576166,-1.1661254027053516,-0.5687196185467573
0.3176427989998855,0.7739989186443602,0.2826732937645306,-0.7980862402549632,-0.2057733560258577,-1.2645053004571831,-1.2645053004571831,1.0359258108519531,-0.5019124239907221,1.409303937080072,1.2952370491768512,-0.22654074517991973
-1.2681492860951449,-1.0223554177564882,-0.9180943158939959,-0.7980862402549632,-1.0618810057632635,0.06592770706939767,0.06592770706939752,-0.9074033408090657,-0.5019124239907221,-0.7504503290950897,-0.5507847897348009,-0.9108984919135951
-1.0177610621327717,0.24188782026423034,-0.30525441552885585,1.550305455207917,-0.9530118248718014,0.06592770706939767,0.06592770706939752,0.20307046014008784,-0.5019124239907221,0.3294268039924911,0.06455582323574982,0.11563812818691793
0.15071731635830335,0.41046956464592316,0.18302452947751596,-1.143437960175975,-0.29979673952302943,0.06592770706939767,0.06592770706939752,1.0359258108519531,-0.5019124239907221,0.689385848355018,1.2952370491768512,0.4578170015537556
-0.18313364892486095,0.13570529027215936,-0.026237875525214806,-0.5218048643181538,1.1847829999059978,0.06592770706939767,0.06592770706939752,0.6194981354960204,-0.5019124239907221,1.049344892717545,0.3722261297210252,0.11563812818691793
-1.351612027415936,-0.7503875230288662,-0.7254400382724343,-0.5908752083023561,0.31382955277430186,0.06592770706939767,0.06592770706939752,-0.6297848905717773,-0.5019124239907221,-0.03053224037003586,-0.5507847897348009,-0.9108984919135951
-0.43352187288723415,-0.8743470379142674,-0.9297200050608143,-1.0398324441996714,0.17032017796282922,0.06592770706939767,0.06592770706939752,-1.04621256592771,0.6212482450794252,-0.3904912847325628,-1.1661254027053516,-0.9108984919135951
1.5695839188117515,-1.861189415037717,-0.9247375668464636,0.6523909834132863,-1.2152875788375963,1.3963607145959784,1.3963607145959784,-1.6014494664022867,0.6212482450794252,-1.1104093734576166,-1.7814660156759023,-0.9108984919135951
-1.1846865447743538,-0.0342147215116156,-0.9745619489899708,-1.3161138201364808,-0.6313528813288455,0.06592770706939767,0.06592770706939752,-1.3238310161649984,-0.5019124239907221,-1.1104093734576166,-1.1661254027053516,-0.9108984919135951
-0.6004473555288163,-1.7872051992569362,-0.9048078139890606,0.3415744354843757,1.1847829999059978,-1.2645053004571831,-1.2645053004571831,-1.04621256592771,-0.5019124239907221,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951
0.818419246924632,0.431242670588691,0.8240982463906436,1.1358833913027029,-0.6313528813288455,-1.2645053004571831,-1.2645053004571831,0.341879685258732,-0.5019124239907221,-0.3904912847325628,0.6798964362063006,0.4578170015537556
1.4026584361701695,0.28427294604360853,-0.4912654421979498,0.13436340353176865,-0.6313528813288455,1.3963607145959784,1.3963607145959784,-0.07454799009720055,-0.5019124239907221,0.689385848355018,-0.24311448324952553,-0.5687196185467573
-1.518537510057518,-1.39479323834192,-0.9297200050608143,-0.38366417634974903,1.353035370374621,-1.2645053004571831,-1.2645053004571831,-1.185021791046354,-0.5019124239907221,-1.1104093734576166,-0.8584550962200763,-0.9108984919135951
1.9034348840949158,1.220900334378483,1.1778513596095455,-0.9016917562312667,1.130348409460267,-1.2645053004571831,-1.2645053004571831,1.729971936445174,2.86756958321972,1.049344892717545,1.910577662147402,1.142174748287431
-0.9342983208119806,-0.4149817586144841,-0.8466793681549687,0.06529305954756628,0.9818904355173641,1.3963607145959784,1.3963607145959784,-0.9074033408090657,-0.5019124239907221,-0.3904912847325628,-0.8584550962200763,-0.9108984919135951
1.9034348840949158,-0.578370226510485,-0.47963975303113143,-1.0052972722075701,1.5509793356318247,-1.2645053004571831,-1.2645053004571831,-0.21335721521584475,-0.5019124239907221,-0.03053224037003586,0.06455582323574982,-0.5687196185467573
1.6530466601325426,0.9890005651520074,1.9534509083101428,1.4466999392316133,0.5167221171629356,0.06592770706939767,0.06592770706939752,1.5911627113265299,0.6212482450794252,2.489181070167653,0.987566742691576,0.4578170015537556
-1.351612027415936,-0.7360860385528838,-0.785229296844643,1.2740240792711075,1.2342689912202987,0.06592770706939767,0.06592770706939752,-0.9074033408090657,-0.5019124239907221,-0.7504503290950897,-0.8584550962200763,-0.5687196185467573
-1.1012238034535626,-0.6071329885850866,-0.48130056576924835,-0.2800586603734455,1.6647971156547166,-1.2645053004571831,-1.2645053004571831,-0.21335721521584475,-0.5019124239907221,-0.03053224037003586,-0.24311448324952553,-0.22654074517991973
-0.8508355794911895,-1.9890638614277167,1.8670886459280636,-0.24552348838134433,0.917558646808773,0.06592770706939767,0.06592770706939752,2.146399611801107,-0.5019124239907221,-1.4703684178201437,-1.7814660156759023,8.67010996235786
1.6530466601325426,0.2544315803912094,0.6081925904354452,0.47971512345278045,0.9868390346487942,0.06592770706939767,0.06592770706939752,0.20307046014008784,0.6212482450794252,-0.7504503290950897,0.987566742691576,0.11563812818691793
1.2357329535285873,0.522764181578847,-0.1026352614785927,-1.696000712049594,-0.9134230318203607,0.06592770706939767,0.06592770706939752,0.6194981354960204,-0.5019124239907221,0.689385848355018,0.987566742691576,-0.22654074517991973
1.4861211774909606,-0.4613617124597792,-0.2687165352902838,0.6869261554053875,0.5662081084772365,0.06592770706939767,0.06592770706939752,0.06426123502144365,-0.5019124239907221,1.049344892717545,-0.24311448324952553,-0.5687196185467573
-0.016208166283278792,-1.344218715027412,-0.8815564356554239,1.3776295952474111,0.9373530433344933,-1.2645053004571831,-1.2645053004571831,-0.9074033408090657,-0.5019124239907221,-0.7504503290950897,-0.8584550962200763,-0.5687196185467573
-0.6004473555288163,0.044783003491890926,-0.5792885173181461,-1.557860024081189,0.21980616927713012,1.3963607145959784,1.3963607145959784,-0.35216644033448896,-0.5019124239907221,0.3294268039924911,-0.5507847897348009,-0.5687196185467573
-1.4350747687367271,-0.0342147215116156,0.05182032316628,-1.0398324441996714,0.6948716858944188,0.06592770706939767,0.06592770706939752,2.0075903866824625,-0.5019124239907221,8.248525779968084,-1.7814660156759023,-0.9108984919135951
-1.6854629926991003,-0.5544012581149836,-0.7885509223208769,-0.7980862402549632,0.20001177275140977,0.06592770706939767,0.06592770706939752,-0.7685941156904216,-0.5019124239907221,-0.7504503290950897,-0.5507847897348009,-0.5687196185467573
0.3176427989998855,1.293526308616852,1.7707615071172826,1.6193757991921194,-0.6659930752488561,-1.2645053004571831,-1.2645053004571831,1.729971936445174,0.6212482450794252,0.689385848355018,1.2952370491768512,2.1687113683879438
-1.6854629926991003,-1.6482251308436877,-0.9562930088706849,-0.5218048643181538,-1.5616895180377026,-1.2645053004571831,-1.2645053004571831,-0.9074033408090657,-0.5019124239907221,-0.3904912847325628,-0.8584550962200763,-0.9108984919135951
0.48456828164146765,-0.5440147051435997,-0.4779789402930145,0.2379689195080722,0.2989837553800116,-1.2645053004571831,-1.2645053004571831,-0.35216644033448896,-0.5019124239907221,-0.7504503290950897,-0.8584550962200763,0.7999958749205932
-0.09967090760406987,-0.466994420032722,-0.8068198624401629,-0.6254103802944573,1.353035370374621,0.06592770706939767,0.06592770706939752,-0.7685941156904216,0.6212482450794252,-0.7504503290950897,-0.5507847897348009,-0.5687196185467573
1.4026584361701695,-0.22482794267684006,-0.5045519441028851,-1.4197193361127844,1.2590119868774492,1.3963607145959784,1.3963607145959784,-0.21335721521584475,0.6212482450794252,-0.03053224037003586,0.06455582323574982,-0.5687196185467573
1.9034348840949158,0.655911801015857,0.9802146437736331,-1.557860024081189,0.6948716858944188,-1.2645053004571831,-1.2645053004571831,0.6194981354960204,-0.5019124239907221,-0.3904912847325628,0.987566742691576,0.7999958749205932
